TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   90.00   90.00  -45.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
  103.30  137.43 -104.67   0.0016500
TEXTURE AT STRAIN =    0.2500
   1.062   1.085   0.855  <-- length of phase ellipsoid axes
  101.38    2.43   10.59  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
  103.57  138.27 -104.00   0.0016500
